1,1000
1,1000
0,150
0,52
0,1
1,1000
1,1000
1,1000
0,34
0,7
0,39
1,1000
1,1000
2,1000
1,1000
0,66
1,1000
0,8
0,13
1,1000
0,87
0,17
0,7
1,1000
0,2
1,1000
0,60
1,1000
1,1000
0,1
1,1000
1,1000
1,1000
0,95
0,43
0,2
1,1000
2,1000
1,1000
1,1000
0,16
1,1000
0,3
1,1000
1,1000
1,1000
1,1000
0,43
0,1
1,1000
1,1000
1,1000
0,2
1,1000
0,6
0,227
0,28
0,21
0,7
0,51
1,1000
1,1000
1,1000
0,41
0,4
1,1000
0,23
0,3
1,1000
1,1000
1,1000
1,1000
0,1
1,1000
0,195
0,179
0,22
1,1000
0,19
0,1
1,1000
1,1000
2,1000
0,643
1,1000
0,4
0,156
0,110
0,113
1,1000
0,161
0,98
0,121
0,109
1,1000
0,83
0,20
0,5
1,1000
0,114
0,60
1,1000
1,1000
0,4
0,2
1,1000
1,1000
0,12
0,45
1,1000
0,4
1,1000
1,1000
1,1000
1,1000
0,33
1,1000
1,1000
1,1000
0,39
1,1000
1,1000
0,14
1,1000
0,13
0,149
0,54
0,10
1,1000
0,19
1,1000
1,1000
0,4
0,7
0,1
1,1000
1,1000
0,163
1,1000
0,91
1,1000
0,5
1,1000
1,1000
0,17
0,4
0,30
0,47
0,4
1,1000
1,1000
1,1000
0,1
1,1000
1,1000
1,1000
0,100
0,7
1,1000
0,55
0,15
0,1
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,300
0,19
0,324
1,1000
0,16
1,1000
1,1000
0,46
1,1000
0,76
1,1000
1,1000
0,45
0,33
0,22
0,39
0,101
1,1000
0,526
1,1000
0,70
1,1000
0,13
0,69
0,846
0,24
1,1000
2,1000
0,37
0,29
1,1000
1,1000
