0,5
0,175
0,4
1,1000
0,20
0,61
1,1000
0,58
0,45
1,1000
0,1
0,2
0,7
0,50
0,3
0,5
0,1
0,14
0,4
0,18
0,11
0,1
0,3
0,4
0,4
0,1
0,1
0,84
0,38
0,1
0,5
0,4
0,2
0,6
0,1
0,1
0,22
0,1
0,7
0,36
0,13
0,154
1,1000
0,4
0,1
0,6
0,5
0,2
0,59
0,1
0,5
0,90
1,1000
1,1000
0,48
1,1000
0,18
0,86
0,3
0,104
0,20
0,1
1,1000
1,1000
0,1
0,1
0,24
0,11
0,2
0,1
1,1000
0,2
0,23
0,13
0,78
0,53
0,1
0,25
0,20
0,25
0,1
0,3
0,5
0,32
0,4
0,6
0,1
0,351
0,336
0,1
0,4
0,1
0,20
0,40
0,3
0,1
0,19
0,25
0,186
0,1
0,5
0,12
1,1000
0,92
0,4
0,115
0,7
0,2
0,1
0,81
0,116
0,1
0,51
0,38
0,1
0,13
0,4
0,1
0,1
0,4
0,17
0,2
0,1
0,26
0,30
0,3
0,4
0,5
0,1
0,90
1,1000
0,30
0,54
1,1000
0,13
0,13
1,1000
0,1
0,1
1,1000
0,2
0,79
0,1
1,1000
0,3
0,8
0,95
0,5
0,15
0,191
1,1000
0,3
0,6
0,4
0,2
0,856
0,5
0,514
0,3
0,4
1,1000
0,54
0,21
0,25
0,186
0,5
0,1
0,3
0,1
0,1
0,52
0,20
0,4
0,1
0,1
0,8
1,1000
0,3
1,1000
0,105
0,4
0,1
0,15
1,1000
0,1
0,28
0,19
0,1
0,1
0,51
0,1
0,794
0,1
0,2
0,1
0,1
0,1
0,1
0,20
0,6
