0,1
1,1000
1,1000
0,13
1,1000
0,7
0,928
0,65
0,75
1,1000
1,1000
1,1000
1,1000
0,23
0,108
2,1000
0,246
0,45
1,1000
0,324
0,43
1,1000
1,1000
1,1000
1,1000
1,1000
0,137
1,1000
0,30
0,1
0,584
1,1000
0,39
0,6
1,1000
1,1000
2,1000
0,460
1,1000
0,113
1,1000
0,50
1,1000
2,1000
1,1000
1,1000
0,227
1,1000
1,1000
0,818
1,1000
2,1000
1,1000
0,14
1,1000
0,57
1,1000
1,1000
1,1000
0,356
1,1000
1,1000
1,1000
0,163
1,1000
1,1000
1,1000
0,178
0,945
1,1000
1,1000
0,63
0,150
0,1
1,1000
0,7
0,367
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,129
0,1
1,1000
1,1000
0,106
1,1000
1,1000
1,1000
0,28
1,1000
1,1000
0,228
0,247
1,1000
0,939
0,114
0,59
1,1000
0,9
0,568
0,71
0,143
0,925
0,38
1,1000
1,1000
1,1000
0,581
1,1000
0,112
0,1
0,17
0,1
0,8
0,2
0,6
0,578
1,1000
0,470
0,32
1,1000
0,18
1,1000
0,115
0,74
1,1000
1,1000
1,1000
1,1000
0,1
0,316
1,1000
0,38
0,282
1,1000
0,14
0,1
1,1000
0,25
1,1000
0,251
0,260
0,13
0,7
1,1000
0,93
0,180
1,1000
1,1000
1,1000
0,234
1,1000
1,1000
2,1000
1,1000
0,347
0,21
1,1000
2,1000
1,1000
0,146
1,1000
1,1000
1,1000
1,1000
0,163
1,1000
0,42
0,1
1,1000
0,57
0,282
1,1000
1,1000
1,1000
0,175
0,787
0,30
1,1000
1,1000
1,1000
0,320
1,1000
0,131
0,635
1,1000
0,138
0,606
1,1000
0,1
1,1000
1,1000
0,79
0,1
0,311
1,1000
1,1000
