0,62
1,1000
0,5
0,17
1,1000
0,1
0,3
0,7
0,1
0,31
0,186
0,1
0,6
0,1
1,1000
0,1
0,1
0,35
1,1000
0,1
0,1
0,13
0,12
0,9
0,115
0,1
1,1000
0,88
0,1
0,1
0,1
0,1
0,1
0,1
1,1000
1,1000
0,1
0,1
1,1000
0,92
0,1
0,1
0,56
0,1
0,1
0,1
0,1
0,5
0,21
0,1
0,244
0,1
0,1
0,65
0,60
0,14
0,1
0,141
0,36
0,25
0,1
1,1000
0,1
0,1
0,1
0,39
0,560
0,1
0,7
0,16
0,4
1,1000
0,1
0,1
0,1
0,92
1,1000
0,1
0,1
0,1
0,41
0,1
0,10
0,3
0,27
0,1
0,32
0,1
0,1
0,153
1,1000
0,1
1,1000
0,1
0,1
0,18
0,8
0,1
0,1
0,39
0,9
0,16
1,1000
0,14
0,1
0,118
0,31
0,30
0,11
0,94
0,40
1,1000
0,1
0,2
0,390
0,4
0,5
0,3
0,15
0,1
0,25
0,1
0,1
0,83
0,14
0,1
0,2
0,14
0,60
0,1
0,4
0,1
0,17
0,1
0,1
0,31
0,1
0,54
0,170
0,70
0,38
0,14
0,14
0,85
0,30
0,27
0,1
0,10
0,25
0,3
0,1
0,46
0,1
0,57
0,9
0,1
0,3
0,4
0,1
0,181
0,1
0,4
0,1
0,4
0,1
0,22
0,1
0,15
0,548
0,3
0,16
0,91
0,1
0,1
0,1
1,1000
0,10
0,11
0,8
0,23
0,1
0,11
1,1000
0,1
0,4
0,8
0,189
0,1
0,131
0,68
0,453
0,164
0,111
0,15
0,1
0,2
0,9
0,32
0,14
0,9
