0,1
0,48
0,39
0,9
0,19
0,1
0,3
0,1
0,1
0,4
0,1
0,7
0,11
0,1
0,32
0,1
0,10
0,7
0,19
0,1
0,244
0,1
0,1
0,10
0,80
0,1
0,1
0,215
0,1
0,7
0,16
0,4
0,28
0,2
0,5
0,19
0,1
0,1
0,6
0,23
0,6
0,33
0,1
0,1
0,1
0,7
0,21
0,36
0,1
0,1
0,1
0,10
0,36
0,1
0,3
0,102
0,26
0,1
0,1
0,1
0,1
0,15
0,1
0,9
0,1
0,966
0,71
0,1
0,1
0,1
0,1
0,3
0,9
0,5
1,1000
0,14
0,31
0,8
1,1000
0,5
0,1
0,2
0,13
0,8
0,9
0,8
0,1
0,3
0,6
0,29
0,15
0,3
0,1
0,1
0,1
0,43
0,1
0,2
0,2
0,1
0,1
0,1
0,13
0,3
0,1
0,1
0,43
0,142
0,1
0,1
0,1
0,1
0,1
0,1
0,8
0,57
0,3
0,21
0,9
0,1
0,8
0,1
0,4
0,130
0,1
0,1
0,15
0,46
0,1
0,6
0,2
0,1
0,12
0,5
0,1
0,1
0,29
0,1
0,1
0,27
0,27
0,1
0,1
0,1
0,6
0,1
0,1
0,5
0,3
0,1
0,108
0,1
0,1
0,1
0,290
0,1
0,4
0,9
0,1
0,2
0,6
0,1
0,5
0,31
0,18
0,2
0,28
0,4
0,1
0,1
0,6
0,1
0,175
0,890
0,1
0,1
0,4
0,33
0,1
0,1
0,18
0,12
0,19
0,1
0,7
0,22
0,1
0,15
0,13
0,6
0,5
0,18
0,16
0,48
0,22
0,19
0,11
0,1
0,1
0,1
