0,38
0,208
1,1000
0,53
0,7
1,1000
0,4
0,1
0,4
1,1000
0,28
0,34
0,3
0,16
0,9
0,9
1,1000
0,565
0,1
0,1
0,1
0,1
0,14
0,57
0,86
0,498
1,1000
0,22
0,121
0,6
1,1000
0,1
0,149
0,672
0,35
0,5
0,1
0,23
0,7
0,57
1,1000
0,4
1,1000
0,1
1,1000
0,136
0,63
0,13
0,26
0,8
0,32
0,1
0,56
1,1000
0,147
0,733
0,22
0,96
1,1000
1,1000
0,140
1,1000
0,15
0,4
0,50
0,6
0,4
0,6
0,43
1,1000
1,1000
0,1
0,242
1,1000
0,4
0,175
1,1000
0,82
1,1000
1,1000
1,1000
0,193
0,21
0,849
0,1
0,70
0,103
1,1000
0,1
0,385
0,6
1,1000
0,236
0,20
1,1000
0,11
0,1
0,1
0,666
0,16
0,2
0,56
0,38
0,795
1,1000
0,129
0,14
0,134
0,3
0,1
0,87
1,1000
0,19
0,95
0,363
1,1000
0,9
1,1000
0,56
0,32
0,10
1,1000
0,4
1,1000
0,3
0,14
0,5
0,3
0,1
1,1000
0,52
1,1000
1,1000
0,24
0,195
0,104
0,109
0,126
1,1000
0,1
1,1000
0,2
0,3
0,170
0,129
1,1000
0,1
0,48
0,43
0,118
0,6
1,1000
0,34
1,1000
0,51
0,638
0,46
0,5
0,13
1,1000
0,29
0,846
0,72
0,8
0,1
0,319
0,1
0,2
0,81
0,1
0,360
0,351
0,1
0,6
0,2
0,147
1,1000
0,37
0,185
0,117
1,1000
0,149
0,26
0,306
1,1000
0,48
0,14
0,634
0,130
0,1
1,1000
0,65
0,1
0,31
0,32
1,1000
0,97
1,1000
1,1000
0,1
