1,1000
1,1000
0,42
1,1000
0,368
1,1000
1,1000
0,4
1,1000
2,1000
0,40
1,1000
1,1000
1,1000
0,359
0,488
1,1000
1,1000
1,1000
0,40
1,1000
1,1000
0,1
0,469
0,131
0,1
1,1000
1,1000
1,1000
1,1000
1,1000
0,154
0,511
1,1000
0,6
1,1000
0,1
1,1000
1,1000
0,383
1,1000
1,1000
1,1000
0,322
0,282
1,1000
1,1000
1,1000
0,312
1,1000
1,1000
0,2
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,417
1,1000
0,768
0,261
1,1000
1,1000
0,78
1,1000
1,1000
1,1000
1,1000
0,228
0,92
0,169
0,1
1,1000
1,1000
0,141
1,1000
0,11
0,486
0,443
1,1000
0,19
2,1000
1,1000
1,1000
1,1000
1,1000
0,27
0,26
1,1000
0,96
1,1000
1,1000
2,1000
1,1000
0,139
0,704
1,1000
1,1000
1,1000
1,1000
0,282
0,1
1,1000
1,1000
0,1
0,357
1,1000
1,1000
0,62
0,44
1,1000
0,389
0,4
0,5
0,209
1,1000
1,1000
1,1000
1,1000
1,1000
0,4
1,1000
0,245
0,475
0,46
1,1000
0,5
0,291
1,1000
1,1000
0,202
1,1000
1,1000
0,40
0,710
1,1000
0,1
1,1000
0,798
1,1000
1,1000
0,217
0,169
1,1000
0,335
1,1000
1,1000
1,1000
0,12
0,274
0,4
1,1000
0,29
0,675
1,1000
1,1000
0,82
0,845
1,1000
1,1000
0,84
1,1000
1,1000
1,1000
0,227
0,141
1,1000
0,644
0,1
1,1000
1,1000
1,1000
1,1000
0,2
2,1000
0,20
0,518
1,1000
1,1000
1,1000
0,36
1,1000
1,1000
1,1000
0,977
0,48
0,924
0,1
0,386
1,1000
1,1000
0,324
1,1000
0,274
1,1000
0,184
0,701
1,1000
