0,9
0,11
0,3
0,1
0,1
0,4
0,12
0,30
0,1
0,1
0,19
0,1
0,1
0,3
0,16
0,3
0,4
0,1
0,4
0,1
0,4
0,6
0,31
0,5
0,1
0,5
0,1
0,9
0,2
0,1
0,2
0,15
0,6
0,1
0,1
0,3
0,2
0,1
0,341
0,1
0,4
0,7
0,1
0,1
0,1
0,8
0,1
0,4
0,9
0,5
0,1
0,4
0,9
0,1
0,1
0,4
0,6
0,29
0,1
0,1
0,2
0,1
0,20
0,12
0,10
0,25
0,8
0,1
0,1
0,2
0,8
0,288
0,6
0,52
0,34
0,1
0,1
0,1
0,1
0,13
0,1
0,1
0,19
0,6
0,48
0,1
0,24
0,6
0,6
0,226
0,4
0,1
0,1
0,8
0,9
0,4
0,8
0,1
0,3
0,2
0,5
0,4
0,8
0,4
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,2
0,5
0,1
0,1
0,2
0,2
0,1
0,2
0,18
0,4
0,1
0,1
0,1
0,8
0,4
0,1
0,1
0,1
0,8
0,4
0,1
0,1
0,1
0,7
0,1
0,1
0,8
0,2
0,1
0,25
0,1
0,1
0,1
0,1
0,4
0,1
0,30
0,3
0,15
0,1
0,2
0,1
0,4
0,9
0,1
0,7
0,4
0,53
0,6
0,1
0,4
0,5
0,9
0,6
0,32
0,13
0,7
0,1
0,26
0,3
0,1
0,1
0,7
0,5
0,4
0,1
0,2
0,1
0,1
0,1
0,10
0,43
0,1
0,3
0,17
0,41
0,1
0,9
0,1
0,1
0,5
0,1
0,13
0,1
0,4
0,97
0,6
0,2
0,7
