0,1
0,21
0,911
0,14
0,1
0,35
1,1000
1,1000
1,1000
0,110
0,3
1,1000
0,5
0,44
0,9
1,1000
0,151
0,165
0,21
0,12
1,1000
0,210
0,205
1,1000
0,3
0,197
0,1
0,5
0,1
0,2
1,1000
0,76
1,1000
0,145
1,1000
0,1
0,1
0,2
0,272
1,1000
1,1000
0,153
1,1000
0,17
0,7
0,33
1,1000
0,13
0,21
1,1000
0,18
1,1000
0,9
1,1000
0,1
0,98
0,5
0,1
0,6
0,1
1,1000
0,8
1,1000
0,2
0,1
0,1
0,125
1,1000
0,1
0,1
1,1000
0,43
0,47
0,1
1,1000
1,1000
0,6
0,1
1,1000
0,137
0,943
1,1000
1,1000
0,1
0,41
0,1
0,137
0,5
1,1000
0,3
0,52
0,1
1,1000
1,1000
0,10
0,23
1,1000
0,113
1,1000
0,1
0,9
0,1
0,25
0,131
0,1
0,6
0,1
0,18
0,1
0,1
0,17
1,1000
0,33
0,59
0,13
1,1000
0,3
0,179
1,1000
0,73
0,2
0,1
0,4
0,52
0,421
0,92
1,1000
0,10
0,8
0,186
0,528
0,22
0,7
1,1000
0,33
0,1
0,1
0,1
0,1
0,1
0,21
0,44
0,10
1,1000
0,7
0,1
0,1
0,1
0,74
1,1000
0,1
0,21
0,26
1,1000
1,1000
1,1000
0,25
0,6
0,542
0,1
0,6
0,7
0,1
0,1
0,17
1,1000
1,1000
0,8
0,55
0,8
1,1000
0,124
0,316
0,10
0,1
0,3
1,1000
1,1000
0,40
0,26
0,30
0,1
1,1000
0,166
0,1
0,1
0,7
0,18
0,11
1,1000
0,848
0,1
0,10
0,76
0,1
0,1
0,30
0,53
0,10
0,61
