1,1000
0,1
2,1000
1,1000
0,28
0,23
0,604
1,1000
1,1000
1,1000
0,3
1,1000
1,1000
0,55
1,1000
1,1000
0,3
0,239
1,1000
0,107
0,129
1,1000
0,748
1,1000
1,1000
0,91
0,1
1,1000
1,1000
1,1000
0,109
1,1000
1,1000
0,150
1,1000
1,1000
1,1000
1,1000
0,38
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,8
1,1000
1,1000
0,465
0,55
0,1
0,227
1,1000
1,1000
0,10
1,1000
1,1000
1,1000
1,1000
0,59
1,1000
1,1000
0,172
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,1
0,172
0,521
1,1000
0,423
1,1000
1,1000
1,1000
1,1000
0,30
0,1
1,1000
1,1000
0,225
1,1000
1,1000
1,1000
0,430
1,1000
1,1000
1,1000
0,1
1,1000
1,1000
0,1
0,186
1,1000
0,2
0,58
1,1000
0,1
0,536
1,1000
1,1000
0,69
1,1000
0,49
1,1000
2,1000
1,1000
1,1000
1,1000
0,474
1,1000
1,1000
0,3
0,47
1,1000
0,505
1,1000
0,96
0,89
0,231
1,1000
0,76
0,9
1,1000
1,1000
0,33
0,69
1,1000
1,1000
1,1000
1,1000
0,147
0,1
1,1000
0,401
1,1000
1,1000
0,53
1,1000
1,1000
0,76
0,28
0,163
0,1
0,125
0,61
0,669
1,1000
0,16
0,1
1,1000
0,798
0,141
0,616
1,1000
0,190
0,8
1,1000
1,1000
1,1000
1,1000
0,1
0,14
1,1000
0,12
1,1000
0,12
0,41
0,94
1,1000
1,1000
1,1000
1,1000
1,1000
0,274
0,5
1,1000
1,1000
1,1000
0,4
1,1000
1,1000
1,1000
0,227
0,126
0,47
1,1000
1,1000
0,210
0,14
1,1000
1,1000
0,10
0,1
0,246
0,23
1,1000
0,34
