0,1
0,7
0,1
0,1
0,1
0,1
0,24
0,1
0,5
0,1
0,3
0,35
0,14
0,7
1,1000
0,1
0,5
0,31
0,1
0,10
0,30
0,1
0,90
0,9
0,45
1,1000
0,2
0,45
0,1
0,52
0,1
0,1
0,51
1,1000
0,50
0,5
0,17
0,1
0,1
0,23
0,9
0,1
0,16
0,9
0,29
0,2
0,24
0,11
0,33
0,25
0,1
0,8
0,6
0,1
0,10
0,55
0,11
0,2
0,44
0,66
0,23
0,3
0,4
0,1
0,80
0,46
0,151
0,1
0,12
0,1
0,1
0,98
0,4
0,40
0,15
0,1
1,1000
0,37
0,1
0,16
0,2
0,1
0,25
0,20
0,1
0,278
0,1
0,4
1,1000
0,1
0,16
1,1000
0,102
0,3
0,1
0,26
0,11
0,1
0,4
0,3
0,17
0,1
0,1
0,1
0,9
0,16
0,1
0,1
0,1
0,1
0,9
0,1
0,33
0,920
0,51
0,1
0,1
0,5
0,1
0,60
0,15
1,1000
0,7
0,1
1,1000
0,7
0,1
0,15
0,7
0,1
0,83
0,1
0,1
0,1
0,21
0,13
0,1
0,10
0,1
0,62
0,1
0,1
0,3
0,1
0,11
0,129
0,1
0,19
0,84
0,40
0,1
0,1
0,1
0,1
0,5
0,1
0,1
0,72
0,7
0,47
0,1
0,13
1,1000
0,1
0,92
0,43
0,1
0,6
0,67
0,4
0,1
0,18
0,1
0,25
0,1
0,1
0,1
0,4
0,1
0,3
0,18
0,19
0,1
0,1
0,1
0,83
0,1
0,1
0,15
1,1000
0,1
0,30
0,10
0,22
0,74
0,1
0,1
0,1
0,1
0,2
