0,1
0,58
1,1000
0,68
1,1000
1,1000
1,1000
0,15
0,8
0,1
1,1000
0,15
1,1000
1,1000
0,31
1,1000
0,5
1,1000
0,3
1,1000
1,1000
1,1000
1,1000
0,4
1,1000
1,1000
1,1000
0,48
0,5
1,1000
1,1000
0,16
1,1000
0,65
1,1000
0,31
0,166
1,1000
1,1000
0,5
0,73
0,69
0,62
0,3
1,1000
0,1
0,1
0,161
0,5
0,5
0,4
0,5
0,1
0,7
1,1000
1,1000
0,7
0,16
0,6
1,1000
1,1000
0,4
0,4
1,1000
0,42
1,1000
0,74
1,1000
0,30
0,76
0,1
0,12
0,70
0,62
0,12
1,1000
1,1000
1,1000
0,14
0,17
0,1
0,6
0,1
0,15
0,5
0,189
1,1000
0,13
0,30
0,19
1,1000
0,7
0,34
0,23
0,2
0,44
0,1
0,254
0,18
1,1000
0,3
0,10
0,6
0,4
0,31
0,1
0,211
0,18
0,40
1,1000
0,1
0,1
0,8
0,23
0,64
1,1000
0,11
0,1
1,1000
0,28
0,341
0,8
0,3
0,35
0,1
1,1000
1,1000
1,1000
0,102
0,24
0,5
1,1000
0,13
0,16
1,1000
1,1000
0,28
0,1
0,7
0,81
0,4
0,10
0,3
0,18
0,14
0,2
1,1000
1,1000
0,1
0,6
1,1000
1,1000
0,1
0,1
1,1000
0,767
0,21
0,1
0,9
0,4
0,4
0,18
0,19
0,18
0,52
0,96
0,54
1,1000
1,1000
0,174
0,14
0,16
0,53
0,1
0,7
0,4
1,1000
1,1000
0,250
0,18
0,14
1,1000
0,5
0,3
0,31
0,22
0,2
0,52
0,6
0,8
0,6
0,20
0,1
0,159
0,196
1,1000
1,1000
1,1000
0,7
1,1000
