1,1000
0,62
1,1000
0,254
1,1000
1,1000
1,1000
0,210
0,730
0,762
0,46
0,162
1,1000
0,322
1,1000
1,1000
0,28
1,1000
0,56
0,170
1,1000
0,129
1,1000
1,1000
1,1000
1,1000
0,397
0,229
0,153
0,1
1,1000
1,1000
0,320
0,37
0,7
1,1000
0,4
0,1
1,1000
1,1000
1,1000
1,1000
0,6
0,2
1,1000
0,1
0,21
1,1000
1,1000
1,1000
0,494
1,1000
0,5
0,52
0,906
0,606
0,327
1,1000
1,1000
1,1000
0,99
0,91
1,1000
1,1000
0,109
1,1000
1,1000
1,1000
1,1000
0,150
1,1000
1,1000
1,1000
1,1000
0,622
1,1000
1,1000
0,25
0,306
0,198
1,1000
1,1000
0,1
0,81
1,1000
0,164
1,1000
0,41
1,1000
0,265
0,45
1,1000
0,33
0,77
0,1
1,1000
1,1000
1,1000
2,1000
1,1000
0,144
1,1000
1,1000
0,39
1,1000
0,66
1,1000
1,1000
0,10
0,161
0,119
0,34
1,1000
1,1000
0,81
0,86
2,1000
1,1000
0,637
1,1000
0,39
1,1000
1,1000
0,1
1,1000
1,1000
1,1000
1,1000
1,1000
0,122
1,1000
1,1000
1,1000
0,1
1,1000
0,32
0,265
1,1000
1,1000
1,1000
1,1000
0,262
1,1000
0,36
0,300
1,1000
0,1
1,1000
0,486
1,1000
1,1000
0,1
1,1000
0,221
0,1
0,1
1,1000
0,2
1,1000
1,1000
0,448
1,1000
0,1
1,1000
0,257
1,1000
0,674
1,1000
0,58
0,3
1,1000
0,3
0,14
0,188
0,403
1,1000
0,79
1,1000
1,1000
1,1000
1,1000
0,128
1,1000
1,1000
0,6
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,1
1,1000
1,1000
1,1000
1,1000
0,43
1,1000
