1,1000
0,298
1,1000
0,151
1,1000
0,291
1,1000
0,1
1,1000
0,7
1,1000
1,1000
0,2
0,546
1,1000
0,18
1,1000
0,44
0,333
0,1
0,123
1,1000
1,1000
1,1000
0,259
1,1000
0,23
1,1000
1,1000
0,70
1,1000
1,1000
0,81
1,1000
0,861
1,1000
0,93
1,1000
1,1000
1,1000
1,1000
0,459
1,1000
1,1000
0,3
1,1000
1,1000
1,1000
2,1000
1,1000
1,1000
1,1000
0,10
0,110
0,1
1,1000
0,79
1,1000
0,68
0,451
0,291
1,1000
0,656
0,1
0,83
0,156
1,1000
1,1000
0,61
0,1
0,56
1,1000
0,300
1,1000
1,1000
1,1000
1,1000
0,179
1,1000
0,7
1,1000
0,62
1,1000
1,1000
1,1000
0,6
0,9
0,72
1,1000
1,1000
1,1000
1,1000
0,97
1,1000
1,1000
1,1000
0,163
1,1000
1,1000
1,1000
1,1000
0,54
1,1000
0,112
0,54
0,9
1,1000
0,385
0,104
1,1000
1,1000
0,77
1,1000
1,1000
1,1000
1,1000
0,32
1,1000
0,64
1,1000
0,33
0,1
1,1000
0,3
1,1000
1,1000
0,162
1,1000
0,46
0,30
1,1000
1,1000
0,110
0,76
0,147
0,14
1,1000
1,1000
0,120
0,374
0,115
0,101
0,12
1,1000
0,7
0,1
1,1000
1,1000
1,1000
1,1000
0,144
1,1000
0,1
1,1000
0,61
0,78
1,1000
0,22
0,7
0,61
1,1000
1,1000
0,663
0,4
0,483
0,146
1,1000
1,1000
0,147
0,93
1,1000
0,29
1,1000
1,1000
1,1000
1,1000
1,1000
0,14
0,3
0,115
1,1000
0,71
1,1000
0,1
0,1
0,53
0,1
1,1000
0,160
0,9
0,29
1,1000
0,5
1,1000
0,16
0,86
0,215
0,11
0,522
1,1000
