0,64
0,1
1,1000
0,27
1,1000
1,1000
0,156
0,71
0,146
0,3
0,1
0,1
0,4
0,5
0,15
0,51
1,1000
0,81
1,1000
1,1000
0,14
0,1
1,1000
0,22
0,10
1,1000
0,9
1,1000
1,1000
0,129
0,17
0,23
0,4
0,1
0,13
0,1
0,21
1,1000
0,31
0,15
0,27
0,1
1,1000
0,24
1,1000
1,1000
1,1000
0,6
1,1000
1,1000
0,123
1,1000
1,1000
1,1000
0,31
0,40
0,14
0,89
1,1000
0,5
1,1000
1,1000
0,1
1,1000
0,49
0,49
1,1000
1,1000
0,20
0,1
1,1000
0,3
1,1000
1,1000
0,319
0,11
1,1000
1,1000
1,1000
1,1000
1,1000
1,1000
0,3
1,1000
1,1000
1,1000
0,53
0,17
1,1000
0,4
0,13
1,1000
1,1000
1,1000
0,11
1,1000
0,1
0,1
1,1000
0,22
0,93
0,1
0,22
1,1000
0,13
1,1000
0,28
0,40
0,12
1,1000
0,43
0,6
0,1
0,6
1,1000
0,46
0,14
0,1
0,66
0,9
0,39
0,71
0,12
0,320
1,1000
1,1000
1,1000
0,128
1,1000
0,21
0,16
1,1000
0,10
0,71
0,13
0,64
0,716
0,2
1,1000
1,1000
1,1000
0,591
1,1000
0,41
0,14
0,16
1,1000
1,1000
0,5
1,1000
0,49
1,1000
1,1000
0,17
0,1
0,50
1,1000
0,1
0,60
1,1000
1,1000
0,58
0,17
0,47
0,4
0,10
0,43
1,1000
0,10
0,1
1,1000
0,24
0,41
1,1000
0,38
1,1000
0,32
0,1
0,34
0,1
0,24
0,15
0,18
0,1
1,1000
0,32
0,64
0,18
0,1
0,1
0,4
1,1000
0,305
0,12
0,20
0,111
1,1000
1,1000
1,1000
0,1
